	f1	f2	f3	f4	f5	f6	clase
4537	-0.116558	-0.921841	-1.5429	-0.662544	-0.0114167	-1.09048	8
4538	-0.116558	-0.921841	-1.5429	-0.662544	0.854279	-1.53524	8
4539	-0.116558	-0.921841	-1.5429	-0.662544	0.854279	-1.09048	8
4540	-0.116558	-0.921841	-1.5429	-0.662544	1.28713	-1.53524	8
4541	-0.116558	-0.921841	-1.5429	-0.662544	1.28713	-1.09048	8
4542	-0.116558	-0.921841	-1.10776	-1.53869	-1.74281	-1.53524	8
4543	-0.116558	-0.921841	-1.10776	-1.53869	-1.74281	-1.09048	8
4544	-0.116558	-0.921841	-1.10776	-1.53869	-1.74281	-0.200949	8
4545	-0.116558	-0.921841	-1.10776	-1.53869	-1.74281	0.688578	8
4546	-0.116558	-0.921841	-1.10776	-1.53869	-1.74281	1.5781	8
4547	-0.116558	-0.921841	-1.10776	-1.10062	-1.74281	-1.09048	8
4548	-0.116558	-0.921841	-1.10776	-1.10062	-1.74281	-0.200949	8
4549	-0.116558	-0.921841	-1.10776	-1.10062	-1.74281	0.688578	8
4550	-0.116558	-0.921841	-1.10776	-1.10062	-1.74281	1.5781	8
4551	-0.116558	-0.921841	-1.10776	-0.662544	-1.74281	0.243815	8
4552	-0.116558	-0.921841	-1.10776	-0.662544	-1.74281	0.688578	8
4553	-0.116558	-0.921841	-1.10776	-0.662544	-1.74281	1.13334	8
4554	-0.116558	-0.921841	-1.10776	-0.662544	-1.74281	1.5781	8
4555	-0.116558	-0.921841	-1.10776	-0.662544	-0.0114167	-1.09048	8
4556	-0.116558	-0.921841	-1.10776	-0.662544	0.854279	-1.53524	8
4557	-0.116558	-0.921841	-1.10776	-0.662544	0.854279	-1.09048	8
4558	-0.116558	-0.921841	-1.10776	-0.662544	1.28713	-1.53524	8
4559	-0.116558	-0.921841	-1.10776	-0.662544	1.28713	-1.09048	8
4560	-0.116558	-0.921841	-1.10776	-0.22447	-1.74281	1.13334	8
4561	-0.116558	-0.921841	-1.10776	-0.22447	-1.74281	1.5781	8
4562	-0.116558	-0.921841	-1.10776	0.651676	-1.74281	-1.53524	8
4563	-0.116558	-0.921841	-1.10776	1.08975	-1.74281	-1.53524	8
4564	-0.116558	-0.921841	-1.10776	1.52782	-1.74281	-1.53524	8
4565	-0.116558	-0.921841	-0.672625	-0.662544	-0.0114167	-1.09048	8
4566	-0.116558	-0.921841	-0.672625	-0.662544	0.854279	-1.53524	8
4567	-0.116558	-0.921841	-0.672625	-0.662544	0.854279	-1.09048	8
4568	-0.116558	-0.921841	-0.672625	-0.662544	1.28713	-1.53524	8
4569	-0.116558	-0.921841	-0.672625	-0.662544	1.28713	-1.09048	8
4570	-0.116558	-0.921841	-0.237484	-0.662544	-0.0114167	-1.53524	8
4571	-0.116558	-0.921841	-0.237484	-0.662544	0.421431	-1.53524	8
4572	-0.116558	-0.921841	-0.237484	-0.662544	0.421431	-1.09048	8
4573	-0.116558	-0.921841	-0.237484	-0.662544	0.854279	-1.53524	8
4574	-0.116558	-0.921841	-0.237484	-0.662544	0.854279	-1.09048	8
4575	-0.116558	-0.921841	-0.237484	-0.662544	1.28713	-1.53524	8
4576	-0.116558	-0.921841	-0.237484	-0.662544	1.28713	-1.09048	8
4577	-0.116558	-0.921841	0.197656	-0.662544	-0.0114167	-1.53524	8
4578	-0.116558	-0.921841	0.197656	-0.662544	0.421431	-1.53524	8
4579	-0.116558	-0.921841	0.197656	-0.662544	0.854279	-1.53524	8
4580	-0.116558	-0.921841	0.197656	-0.662544	0.854279	-1.09048	8
4581	-0.116558	-0.921841	0.197656	-0.662544	1.28713	-1.53524	8
4582	-0.116558	-0.921841	0.197656	-0.662544	1.28713	-1.09048	8
4583	-0.116558	-0.921841	0.632796	-0.22447	0.854279	-1.53524	8
4584	-0.116558	-0.921841	0.632796	-0.22447	1.28713	-1.53524	8
4585	-0.116558	-0.921841	1.06794	-1.53869	1.28713	0.688578	8
4586	-0.116558	-0.921841	1.06794	-1.53869	1.28713	1.5781	8
4587	-0.116558	-0.921841	1.06794	-1.10062	-0.0114167	-1.53524	8
4588	-0.116558	-0.921841	1.06794	-1.10062	1.28713	1.5781	8
4589	-0.116558	-0.921841	1.06794	-0.662544	1.28713	1.5781	8
4590	-0.116558	-0.921841	1.06794	-0.22447	1.28713	1.5781	8
4591	-0.116558	-0.921841	1.06794	0.213603	1.28713	-1.53524	8
4592	-0.116558	-0.921841	1.06794	0.651676	1.28713	-1.53524	8
4593	-0.116558	-0.921841	1.50308	-1.10062	-0.0114167	-1.53524	8
4594	-0.116558	0.15759	-1.5429	-0.662544	-0.0114167	-1.53524	8
4595	-0.116558	0.15759	-1.5429	-0.662544	-0.0114167	-1.09048	8
4596	-0.116558	0.15759	-1.5429	-0.662544	0.421431	-1.53524	8
4597	-0.116558	0.15759	-1.5429	-0.662544	0.421431	-1.09048	8
4598	-0.116558	0.15759	-1.5429	-0.662544	0.854279	-1.53524	8
4599	-0.116558	0.15759	-1.5429	-0.662544	0.854279	-1.09048	8
4600	-0.116558	0.15759	-1.5429	-0.662544	1.28713	-1.53524	8
4601	-0.116558	0.15759	-1.5429	-0.662544	1.28713	-1.09048	8
4602	-0.116558	0.15759	-1.10776	-1.53869	-1.74281	-1.09048	8
4603	-0.116558	0.15759	-1.10776	-1.53869	-1.74281	-0.200949	8
4604	-0.116558	0.15759	-1.10776	-1.53869	-1.74281	0.688578	8
4605	-0.116558	0.15759	-1.10776	-1.53869	-1.74281	1.5781	8
4606	-0.116558	0.15759	-1.10776	-1.10062	-1.74281	-1.09048	8
4607	-0.116558	0.15759	-1.10776	-1.10062	-1.74281	-0.200949	8
4608	-0.116558	0.15759	-1.10776	-1.10062	-1.74281	0.688578	8
4609	-0.116558	0.15759	-1.10776	-1.10062	-1.74281	1.5781	8
4610	-0.116558	0.15759	-1.10776	-0.662544	-1.74281	-0.200949	8
4611	-0.116558	0.15759	-1.10776	-0.662544	-1.74281	0.688578	8
4612	-0.116558	0.15759	-1.10776	-0.662544	-1.74281	1.5781	8
4613	-0.116558	0.15759	-1.10776	-0.662544	-0.0114167	-1.53524	8
4614	-0.116558	0.15759	-1.10776	-0.662544	-0.0114167	-1.09048	8
4615	-0.116558	0.15759	-1.10776	-0.662544	0.421431	-1.53524	8
4616	-0.116558	0.15759	-1.10776	-0.662544	0.421431	-1.09048	8
4617	-0.116558	0.15759	-1.10776	-0.662544	0.854279	-1.53524	8
4618	-0.116558	0.15759	-1.10776	-0.662544	0.854279	-1.09048	8
4619	-0.116558	0.15759	-1.10776	-0.662544	1.28713	-1.53524	8
4620	-0.116558	0.15759	-1.10776	-0.662544	1.28713	-1.09048	8
4621	-0.116558	0.15759	-1.10776	0.213603	-1.74281	1.13334	8
4622	-0.116558	0.15759	-1.10776	0.651676	-1.74281	-0.200949	8
4623	-0.116558	0.15759	-1.10776	0.651676	-1.74281	1.5781	8
4624	-0.116558	0.15759	-1.10776	1.08975	-1.74281	-1.09048	8
4625	-0.116558	0.15759	-1.10776	1.08975	-1.74281	-0.200949	8
4626	-0.116558	0.15759	-1.10776	1.52782	-1.74281	-1.09048	8
4627	-0.116558	0.15759	-1.10776	1.52782	-1.74281	-0.645712	8
4628	-0.116558	0.15759	-1.10776	1.52782	-1.74281	-0.200949	8
4629	-0.116558	0.15759	-1.10776	1.52782	-1.74281	0.243815	8
4630	-0.116558	0.15759	-1.10776	1.52782	-1.74281	0.688578	8
4631	-0.116558	0.15759	-0.672625	-1.53869	-1.74281	-1.09048	8
4632	-0.116558	0.15759	-0.672625	-0.662544	-0.0114167	-1.53524	8
4633	-0.116558	0.15759	-0.672625	-0.662544	-0.0114167	-1.09048	8
4634	-0.116558	0.15759	-0.672625	-0.662544	0.421431	-1.53524	8
4635	-0.116558	0.15759	-0.672625	-0.662544	0.421431	-1.09048	8
4636	-0.116558	0.15759	-0.672625	-0.662544	0.854279	-1.53524	8
4637	-0.116558	0.15759	-0.672625	-0.662544	0.854279	-1.09048	8
4638	-0.116558	0.15759	-0.672625	-0.662544	1.28713	-1.53524	8
4639	-0.116558	0.15759	-0.672625	-0.662544	1.28713	-1.09048	8
4640	-0.116558	0.15759	-0.672625	-0.22447	-1.30996	1.5781	8
4641	-0.116558	0.15759	-0.237484	-0.662544	0.854279	-1.53524	8
4642	-0.116558	0.15759	-0.237484	-0.662544	1.28713	-1.53524	8
4643	-0.116558	0.15759	-0.237484	-0.662544	1.28713	-1.09048	8
4644	-0.116558	0.15759	-0.237484	-0.22447	1.28713	-1.53524	8
4645	-0.116558	0.15759	-0.237484	0.213603	-1.74281	-0.645712	8
4646	-0.116558	0.15759	-0.237484	0.213603	-1.74281	-0.200949	8
4647	-0.116558	0.15759	0.197656	-0.662544	-0.0114167	-1.53524	8
4648	-0.116558	0.15759	0.197656	-0.662544	0.421431	-1.53524	8
4649	-0.116558	0.15759	0.197656	-0.662544	0.854279	-1.53524	8
4650	-0.116558	0.15759	0.197656	-0.662544	0.854279	-1.09048	8
4651	-0.116558	0.15759	0.197656	-0.662544	1.28713	-1.53524	8
4652	-0.116558	0.15759	0.197656	-0.662544	1.28713	-1.09048	8
4653	-0.116558	0.15759	0.197656	0.213603	-1.74281	-0.645712	8
4654	-0.116558	0.15759	0.197656	0.213603	-1.74281	-0.200949	8
4655	-0.116558	0.15759	0.632796	-0.662544	-0.0114167	-1.53524	8
4656	-0.116558	0.15759	0.632796	-0.662544	0.421431	-1.53524	8
4657	-0.116558	0.15759	0.632796	-0.662544	0.854279	-1.53524	8
4658	-0.116558	0.15759	0.632796	-0.662544	1.28713	-1.53524	8
4659	-0.116558	0.15759	0.632796	-0.662544	1.28713	-1.09048	8
4660	-0.116558	0.15759	0.632796	-0.22447	0.854279	-1.53524	8
4661	-0.116558	0.15759	0.632796	-0.22447	1.28713	-1.53524	8
4662	-0.116558	0.15759	0.632796	0.213603	-1.74281	-0.645712	8
4663	-0.116558	0.15759	0.632796	0.213603	-1.74281	-0.200949	8
4664	-0.116558	0.15759	1.06794	-1.53869	1.28713	0.688578	8
4665	-0.116558	0.15759	1.06794	-1.53869	1.28713	1.5781	8
4666	-0.116558	0.15759	1.06794	-1.10062	1.28713	1.5781	8
4667	-0.116558	0.15759	1.06794	-0.662544	1.28713	1.5781	8
4668	-0.116558	0.15759	1.06794	-0.22447	1.28713	1.5781	8
4669	-0.116558	0.15759	1.06794	0.213603	-1.74281	-0.645712	8
4670	-0.116558	0.15759	1.06794	0.213603	-1.74281	-0.200949	8
4671	-0.116558	0.15759	1.06794	0.213603	1.28713	-1.53524	8
4672	-0.116558	0.15759	1.06794	0.651676	1.28713	-1.53524	8
4673	-0.116558	0.15759	1.06794	1.08975	1.28713	-1.53524	8
4674	-0.116558	0.15759	1.06794	1.52782	1.28713	-1.53524	8
4675	-0.116558	0.15759	1.06794	1.52782	1.28713	-0.645712	8
4676	-0.116558	0.15759	1.50308	0.213603	-1.74281	-0.645712	8
4677	-0.116558	0.15759	1.50308	0.213603	-1.74281	-0.200949	8
4678	-0.116558	1.23702	-1.5429	-0.662544	0.854279	-1.53524	8
4679	-0.116558	1.23702	-1.5429	-0.662544	1.28713	-1.53524	8
4680	-0.116558	1.23702	-1.10776	-0.662544	0.854279	-1.53524	8
4681	-0.116558	1.23702	-1.10776	-0.662544	1.28713	-1.53524	8
4682	-0.116558	1.23702	-0.237484	-0.662544	-0.444265	-1.53524	8
4683	-0.116558	1.23702	-0.237484	-0.662544	-0.0114167	-1.53524	8
4684	-0.116558	1.23702	-0.237484	-0.662544	-0.0114167	-1.09048	8
4685	-0.116558	1.23702	-0.237484	-0.662544	0.421431	-1.53524	8
4686	-0.116558	1.23702	-0.237484	-0.662544	0.421431	-1.09048	8
4687	-0.116558	1.23702	-0.237484	-0.662544	0.854279	-1.53524	8
4688	-0.116558	1.23702	-0.237484	-0.662544	0.854279	-1.09048	8
4689	-0.116558	1.23702	-0.237484	-0.662544	1.28713	-1.53524	8
4690	-0.116558	1.23702	-0.237484	-0.662544	1.28713	-1.09048	8
4691	-0.116558	1.23702	0.197656	-0.662544	-0.0114167	-1.53524	8
4692	-0.116558	1.23702	0.197656	-0.662544	0.421431	-1.53524	8
4693	-0.116558	1.23702	0.197656	-0.662544	0.854279	-1.53524	8
4694	-0.116558	1.23702	0.197656	-0.662544	0.854279	-1.09048	8
4695	-0.116558	1.23702	0.197656	-0.662544	1.28713	-1.53524	8
4696	-0.116558	1.23702	0.197656	-0.662544	1.28713	-1.09048	8
4697	-0.116558	1.23702	0.632796	-1.10062	-0.444265	-1.53524	8
4698	-0.116558	1.23702	0.632796	-0.22447	0.854279	-1.53524	8
4699	-0.116558	1.23702	0.632796	-0.22447	1.28713	-1.53524	8
4700	-0.116558	1.23702	1.06794	-1.53869	1.28713	0.688578	8
4701	-0.116558	1.23702	1.06794	-1.53869	1.28713	1.5781	8
4702	-0.116558	1.23702	1.06794	-1.10062	-0.444265	-1.53524	8
4703	-0.116558	1.23702	1.06794	-1.10062	1.28713	1.5781	8
4704	-0.116558	1.23702	1.06794	-0.662544	1.28713	1.5781	8
4705	-0.116558	1.23702	1.06794	-0.22447	1.28713	1.5781	8
4706	-0.116558	1.23702	1.06794	0.213603	1.28713	-1.53524	8
4707	-0.116558	1.23702	1.06794	0.651676	1.28713	-1.53524	8
4708	-0.116558	1.23702	1.06794	1.08975	1.28713	-1.53524	8
4709	-0.116558	1.23702	1.06794	1.52782	1.28713	-1.53524	8
4710	-0.116558	1.23702	1.06794	1.52782	1.28713	-0.645712	8
4711	0.950722	-0.921841	-1.5429	-0.22447	0.854279	-1.09048	8
4712	0.950722	-0.921841	-1.5429	-0.22447	0.854279	-0.645712	8
4713	0.950722	-0.921841	-1.10776	-1.53869	-1.74281	-0.200949	8
4714	0.950722	-0.921841	-1.10776	-1.53869	-1.74281	0.688578	8
4715	0.950722	-0.921841	-1.10776	-1.53869	-1.74281	1.5781	8
4716	0.950722	-0.921841	-1.10776	-1.10062	-1.74281	-0.200949	8
4717	0.950722	-0.921841	-1.10776	-1.10062	-1.74281	0.688578	8
4718	0.950722	-0.921841	-1.10776	-1.10062	-1.74281	1.5781	8
4719	0.950722	-0.921841	-1.10776	-0.662544	-1.74281	0.688578	8
4720	0.950722	-0.921841	-1.10776	-0.662544	-1.74281	1.5781	8
4721	0.950722	-0.921841	-1.10776	-0.22447	-1.74281	1.13334	8
4722	0.950722	-0.921841	-1.10776	-0.22447	-1.74281	1.5781	8
4723	0.950722	-0.921841	-1.10776	-0.22447	0.854279	-1.09048	8
4724	0.950722	-0.921841	-1.10776	-0.22447	0.854279	-0.645712	8
4725	0.950722	-0.921841	-1.10776	0.651676	-1.74281	-1.53524	8
4726	0.950722	-0.921841	-1.10776	0.651676	-1.30996	-1.53524	8
4727	0.950722	-0.921841	-1.10776	1.08975	-1.74281	-1.53524	8
4728	0.950722	-0.921841	-1.10776	1.08975	-1.30996	-1.53524	8
4729	0.950722	-0.921841	-1.10776	1.52782	-1.74281	-1.53524	8
4730	0.950722	-0.921841	-1.10776	1.52782	-1.30996	-1.53524	8
4731	0.950722	-0.921841	-0.672625	-0.22447	0.854279	-1.09048	8
4732	0.950722	-0.921841	-0.672625	-0.22447	0.854279	-0.645712	8
4733	0.950722	-0.921841	-0.237484	-0.22447	0.854279	-1.09048	8
4734	0.950722	-0.921841	-0.237484	-0.22447	0.854279	-0.645712	8
4735	0.950722	-0.921841	0.197656	-1.53869	1.28713	-1.53524	8
4736	0.950722	-0.921841	0.197656	-0.22447	-1.30996	-1.09048	8
4737	0.950722	-0.921841	0.197656	-0.22447	-1.30996	-0.645712	8
4738	0.950722	-0.921841	0.632796	-0.22447	-1.30996	-1.09048	8
4739	0.950722	-0.921841	0.632796	-0.22447	-1.30996	-0.645712	8
4740	0.950722	-0.921841	1.06794	-1.53869	1.28713	-0.200949	8
4741	0.950722	-0.921841	1.06794	-1.53869	1.28713	0.688578	8
4742	0.950722	-0.921841	1.06794	-1.53869	1.28713	1.5781	8
4743	0.950722	-0.921841	1.06794	-1.10062	1.28713	0.688578	8
4744	0.950722	-0.921841	1.06794	-1.10062	1.28713	1.5781	8
4745	0.950722	-0.921841	1.06794	-0.662544	1.28713	0.688578	8
4746	0.950722	-0.921841	1.06794	-0.662544	1.28713	1.5781	8
4747	0.950722	-0.921841	1.06794	-0.22447	-1.30996	-1.09048	8
4748	0.950722	-0.921841	1.06794	-0.22447	-1.30996	-0.645712	8
4749	0.950722	-0.921841	1.06794	-0.22447	1.28713	-1.09048	8
4750	0.950722	-0.921841	1.06794	-0.22447	1.28713	1.5781	8
4751	0.950722	-0.921841	1.06794	0.651676	1.28713	-1.53524	8
4752	0.950722	-0.921841	1.50308	-0.662544	0.421431	-1.53524	8
4753	0.950722	-0.921841	1.50308	-0.662544	0.421431	-1.09048	8
4754	0.950722	-0.921841	1.50308	-0.662544	0.854279	-1.53524	8
4755	0.950722	-0.921841	1.50308	-0.662544	1.28713	-1.53524	8
4756	0.950722	-0.921841	1.50308	-0.22447	-1.30996	-1.09048	8
4757	0.950722	-0.921841	1.50308	-0.22447	-1.30996	-0.645712	8
4758	0.950722	0.15759	-1.5429	-0.22447	0.421431	-1.09048	8
4759	0.950722	0.15759	-1.5429	-0.22447	0.854279	-1.09048	8
4760	0.950722	0.15759	-1.5429	-0.22447	0.854279	-0.645712	8
4761	0.950722	0.15759	-1.10776	-1.53869	-1.74281	-0.200949	8
4762	0.950722	0.15759	-1.10776	-1.53869	-1.74281	0.688578	8
4763	0.950722	0.15759	-1.10776	-1.53869	-1.74281	1.5781	8
4764	0.950722	0.15759	-1.10776	-1.10062	-1.74281	-0.200949	8
4765	0.950722	0.15759	-1.10776	-1.10062	-1.74281	0.688578	8
4766	0.950722	0.15759	-1.10776	-1.10062	-1.74281	1.5781	8
4767	0.950722	0.15759	-1.10776	-0.662544	-1.74281	0.688578	8
4768	0.950722	0.15759	-1.10776	-0.662544	-1.74281	1.5781	8
4769	0.950722	0.15759	-1.10776	-0.22447	-1.74281	0.688578	8
4770	0.950722	0.15759	-1.10776	-0.22447	-1.74281	1.5781	8
4771	0.950722	0.15759	-1.10776	-0.22447	0.421431	-1.09048	8
4772	0.950722	0.15759	-1.10776	-0.22447	0.854279	-1.09048	8
4773	0.950722	0.15759	-1.10776	-0.22447	0.854279	-0.645712	8
4774	0.950722	0.15759	-1.10776	0.651676	-1.74281	-0.200949	8
4775	0.950722	0.15759	-1.10776	0.651676	-1.74281	1.5781	8
4776	0.950722	0.15759	-1.10776	1.08975	-1.74281	-1.09048	8
4777	0.950722	0.15759	-1.10776	1.08975	-1.74281	-0.200949	8
4778	0.950722	0.15759	-1.10776	1.08975	-1.30996	-1.09048	8
4779	0.950722	0.15759	-1.10776	1.52782	-1.74281	-1.09048	8
4780	0.950722	0.15759	-1.10776	1.52782	-1.74281	-0.645712	8
4781	0.950722	0.15759	-1.10776	1.52782	-1.74281	-0.200949	8
4782	0.950722	0.15759	-1.10776	1.52782	-1.74281	0.243815	8
4783	0.950722	0.15759	-1.10776	1.52782	-1.74281	0.688578	8
4784	0.950722	0.15759	-1.10776	1.52782	-1.30996	-1.09048	8
4785	0.950722	0.15759	-0.672625	-0.22447	0.421431	-1.09048	8
4786	0.950722	0.15759	-0.672625	-0.22447	0.854279	-1.09048	8
4787	0.950722	0.15759	-0.672625	-0.22447	0.854279	-0.645712	8
4788	0.950722	0.15759	-0.237484	-0.22447	0.421431	-1.09048	8
4789	0.950722	0.15759	-0.237484	-0.22447	0.854279	-1.09048	8
4790	0.950722	0.15759	-0.237484	-0.22447	0.854279	-0.645712	8
4791	0.950722	0.15759	-0.237484	0.213603	-1.74281	-0.645712	8
4792	0.950722	0.15759	-0.237484	0.213603	-1.74281	-0.200949	8
4793	0.950722	0.15759	0.197656	-1.53869	0.421431	-1.53524	8
4794	0.950722	0.15759	0.197656	-1.53869	0.854279	-1.53524	8
4795	0.950722	0.15759	0.197656	-1.53869	1.28713	-1.53524	8
4796	0.950722	0.15759	0.197656	-0.22447	0.421431	-1.09048	8
4797	0.950722	0.15759	0.197656	-0.22447	0.854279	-1.09048	8
4798	0.950722	0.15759	0.197656	-0.22447	0.854279	-0.645712	8
4799	0.950722	0.15759	0.197656	0.213603	-1.74281	-0.645712	8
4800	0.950722	0.15759	0.197656	0.213603	-1.74281	-0.200949	8
4801	0.950722	0.15759	0.632796	-1.53869	1.28713	-1.53524	8
4802	0.950722	0.15759	0.632796	0.213603	-1.74281	-0.645712	8
4803	0.950722	0.15759	0.632796	0.213603	-1.74281	-0.200949	8
4804	0.950722	0.15759	0.632796	0.213603	0.421431	-1.53524	8
4805	0.950722	0.15759	0.632796	0.213603	0.854279	-1.53524	8
4806	0.950722	0.15759	0.632796	0.213603	1.28713	-1.53524	8
4807	0.950722	0.15759	0.632796	0.651676	0.421431	-1.53524	8
4808	0.950722	0.15759	0.632796	0.651676	0.854279	-1.53524	8
4809	0.950722	0.15759	0.632796	0.651676	1.28713	-1.53524	8
4810	0.950722	0.15759	0.632796	1.08975	0.421431	-1.53524	8
4811	0.950722	0.15759	0.632796	1.08975	0.854279	-1.53524	8
4812	0.950722	0.15759	0.632796	1.08975	1.28713	-1.53524	8
4813	0.950722	0.15759	0.632796	1.52782	0.421431	-1.53524	8
4814	0.950722	0.15759	0.632796	1.52782	0.854279	-1.53524	8
4815	0.950722	0.15759	0.632796	1.52782	1.28713	-1.53524	8
4816	0.950722	0.15759	1.06794	-1.53869	1.28713	-0.645712	8
4817	0.950722	0.15759	1.06794	-1.53869	1.28713	-0.200949	8
4818	0.950722	0.15759	1.06794	-1.53869	1.28713	0.688578	8
4819	0.950722	0.15759	1.06794	-1.53869	1.28713	1.5781	8
4820	0.950722	0.15759	1.06794	-1.10062	1.28713	0.243815	8
4821	0.950722	0.15759	1.06794	-1.10062	1.28713	0.688578	8
4822	0.950722	0.15759	1.06794	-1.10062	1.28713	1.5781	8
4823	0.950722	0.15759	1.06794	-0.662544	1.28713	0.688578	8
4824	0.950722	0.15759	1.06794	-0.662544	1.28713	1.5781	8
4825	0.950722	0.15759	1.06794	-0.22447	0.421431	-1.53524	8
4826	0.950722	0.15759	1.06794	-0.22447	0.421431	-1.09048	8
4827	0.950722	0.15759	1.06794	-0.22447	0.854279	-1.53524	8
4828	0.950722	0.15759	1.06794	-0.22447	0.854279	-1.09048	8
4829	0.950722	0.15759	1.06794	-0.22447	1.28713	-1.09048	8
4830	0.950722	0.15759	1.06794	-0.22447	1.28713	0.688578	8
4831	0.950722	0.15759	1.06794	-0.22447	1.28713	1.5781	8
4832	0.950722	0.15759	1.06794	0.213603	-1.74281	-0.645712	8
4833	0.950722	0.15759	1.06794	0.213603	-1.74281	-0.200949	8
4834	0.950722	0.15759	1.06794	0.213603	1.28713	1.5781	8
4835	0.950722	0.15759	1.06794	0.651676	1.28713	-0.200949	8
4836	0.950722	0.15759	1.06794	0.651676	1.28713	1.5781	8
4837	0.950722	0.15759	1.06794	1.08975	1.28713	-1.09048	8
4838	0.950722	0.15759	1.06794	1.08975	1.28713	-0.200949	8
4839	0.950722	0.15759	1.06794	1.52782	1.28713	-1.09048	8
4840	0.950722	0.15759	1.06794	1.52782	1.28713	-0.645712	8
4841	0.950722	0.15759	1.06794	1.52782	1.28713	-0.200949	8
4842	0.950722	0.15759	1.06794	1.52782	1.28713	0.688578	8
4843	0.950722	0.15759	1.50308	-0.662544	0.421431	-1.53524	8
4844	0.950722	0.15759	1.50308	-0.662544	0.421431	-1.09048	8
4845	0.950722	0.15759	1.50308	-0.662544	0.854279	-1.53524	8
4846	0.950722	0.15759	1.50308	-0.662544	1.28713	-1.53524	8
4847	0.950722	0.15759	1.50308	-0.22447	0.421431	-1.53524	8
4848	0.950722	0.15759	1.50308	-0.22447	0.854279	-1.53524	8
4849	0.950722	0.15759	1.50308	0.213603	-1.74281	-0.645712	8
4850	0.950722	0.15759	1.50308	0.213603	-1.74281	-0.200949	8
4851	0.950722	0.15759	1.50308	0.213603	1.28713	-1.53524	8
4852	0.950722	0.15759	1.50308	0.651676	1.28713	-1.53524	8
4853	0.950722	1.23702	-1.5429	-1.53869	-0.877113	-1.53524	8
4854	0.950722	1.23702	-1.5429	-0.22447	-0.0114167	-1.53524	8
4855	0.950722	1.23702	-1.5429	-0.22447	0.421431	-1.53524	8
4856	0.950722	1.23702	-1.5429	-0.22447	0.421431	-1.09048	8
4857	0.950722	1.23702	-1.5429	-0.22447	0.421431	-0.645712	8
4858	0.950722	1.23702	-1.5429	-0.22447	0.854279	-1.53524	8
4859	0.950722	1.23702	-1.5429	-0.22447	0.854279	-1.09048	8
4860	0.950722	1.23702	-1.5429	-0.22447	0.854279	-0.645712	8
4861	0.950722	1.23702	-1.5429	0.213603	-1.74281	-0.645712	8
4862	0.950722	1.23702	-1.5429	0.213603	-1.30996	-0.645712	8
4863	0.950722	1.23702	-1.5429	1.08975	-1.74281	-1.09048	8
4864	0.950722	1.23702	-1.5429	1.08975	-1.30996	-1.09048	8
4865	0.950722	1.23702	-1.5429	1.08975	0.421431	1.5781	8
4866	0.950722	1.23702	-1.5429	1.08975	1.28713	1.5781	8
4867	0.950722	1.23702	-1.5429	1.52782	-1.74281	-1.09048	8
4868	0.950722	1.23702	-1.5429	1.52782	-1.30996	-1.09048	8
4869	0.950722	1.23702	-1.10776	-0.22447	-0.0114167	-1.53524	8
4870	0.950722	1.23702	-1.10776	-0.22447	0.421431	-1.53524	8
4871	0.950722	1.23702	-1.10776	-0.22447	0.421431	-1.09048	8
4872	0.950722	1.23702	-1.10776	-0.22447	0.421431	-0.645712	8
4873	0.950722	1.23702	-1.10776	-0.22447	0.854279	-1.53524	8
4874	0.950722	1.23702	-1.10776	-0.22447	0.854279	-1.09048	8
4875	0.950722	1.23702	-1.10776	-0.22447	0.854279	-0.645712	8
4876	0.950722	1.23702	-1.10776	0.651676	-1.74281	-0.200949	8
4877	0.950722	1.23702	-1.10776	0.651676	-1.74281	1.5781	8
4878	0.950722	1.23702	-1.10776	1.08975	-1.74281	-0.200949	8
4879	0.950722	1.23702	-1.10776	1.08975	1.28713	1.5781	8
4880	0.950722	1.23702	-1.10776	1.52782	-1.74281	0.688578	8
4881	0.950722	1.23702	-0.672625	-0.22447	-0.0114167	-1.53524	8
4882	0.950722	1.23702	-0.672625	-0.22447	0.421431	-1.53524	8
4883	0.950722	1.23702	-0.672625	-0.22447	0.421431	-1.09048	8
4884	0.950722	1.23702	-0.672625	-0.22447	0.421431	-0.645712	8
4885	0.950722	1.23702	-0.672625	-0.22447	0.854279	-1.53524	8
4886	0.950722	1.23702	-0.672625	-0.22447	0.854279	-1.09048	8
4887	0.950722	1.23702	-0.672625	-0.22447	0.854279	-0.645712	8
4888	0.950722	1.23702	-0.672625	0.213603	-1.74281	-0.645712	8
4889	0.950722	1.23702	-0.672625	0.213603	-1.74281	-0.200949	8
4890	0.950722	1.23702	-0.672625	0.213603	-1.74281	0.243815	8
4891	0.950722	1.23702	-0.672625	0.213603	-1.74281	0.688578	8
4892	0.950722	1.23702	-0.672625	0.213603	-1.74281	1.13334	8
4893	0.950722	1.23702	-0.672625	0.213603	-1.74281	1.5781	8
4894	0.950722	1.23702	-0.672625	0.213603	-1.30996	-0.645712	8
4895	0.950722	1.23702	-0.672625	0.213603	-1.30996	1.13334	8
4896	0.950722	1.23702	-0.672625	0.213603	-1.30996	1.5781	8
4897	0.950722	1.23702	-0.672625	1.08975	1.28713	1.5781	8
4898	0.950722	1.23702	-0.237484	-1.53869	-1.74281	-1.53524	8
4899	0.950722	1.23702	-0.237484	-1.53869	-1.74281	-1.09048	8
4900	0.950722	1.23702	-0.237484	-1.53869	-1.30996	-1.53524	8
4901	0.950722	1.23702	-0.237484	-1.53869	-1.30996	-1.09048	8
